"seqn","hoq040","hod050","hod060","hoq065","hoq070","hoq080"
59619,99,8,5,1,1,2
59620,99,4,4,2,1,2
59621,1,8,4,1,2,2
59622,6,8,3,1,1,2
59623,99,4,2,1,1,2
59624,1,5,2,2,1,2
59625,6,4,5,2,1,2
59626,99,8,5,1,1,2
59627,99,4,4,2,1,1
59628,99,7,1,2,2,2
59629,1,4,2,2,1,2
59630,99,5,1,2,1,2
59631,1,9,5,1,1,2
59632,6,7,4,1,2,1
59633,99,4,1,2,1,2
59634,2,6,4,1,1,2
59635,1,5,3,1,1,2
59636,3,4,5,1,1,2
59637,99,4,2,2,1,1
59638,2,5,2,2,1,2
59639,1,6,5,1,1,1
59640,2,5,5,1,2,2
59641,2,5,4,1,2,2
59642,1,8,5,1,1,2
59643,2,6,1,2,1,2
59644,5,4,5,1,1,2
59645,99,3,1,2,2,2
59646,6,4,5,2,1,2
59647,1,7,3,2,1,1
59648,4,5,5,2,1,2
59649,3,7,5,1,1,1
59650,2,8,2,1,1,2
59651,3,9,5,1,2,1
59652,99,4,2,2,1,2
59653,2,6,5,1,1,2
59654,1,6,2,2,1,2
59655,99,4,1,2,1,2
59656,3,6,5,1,1,2
59657,4,6,4,1,1,1
59658,4,3,1,2,1,2
59659,2,5,4,1,1,2
59660,6,8,4,1,2,2
59661,99,2,3,2,9,2
59662,4,7,1,2,2,1
59663,6,10,3,1,1,2
59664,99,3,3,2,1,2
59665,99,3,3,2,1,2
59666,2,4,5,1,1,1
59667,2,10,5,1,1,1
59668,1,9,5,1,1,2
59669,1,6,2,2,1,2
59670,99,6,5,1,1,1
59671,6,8,5,1,1,2
59672,4,7,4,2,1,1
59673,3,6,5,1,1,1
59674,3,10,5,1,2,1
59675,3,5,5,1,1,2
59676,1,4,1,2,9,2
59677,2,5,1,2,1,2
59678,5,6,4,1,1,2
59679,6,10,4,1,2,1
59680,1,6,3,1,1,2
59681,3,6,2,2,1,1
59682,4,6,5,1,2,2
59683,4,9,5,1,1,2
59684,1,10,4,1,1,2
59685,1,10,5,1,1,1
59686,1,6,4,1,1,1
59687,3,8,3,1,1,1
59688,6,5,2,2,1,2
59689,2,7,4,1,2,1
59690,99,6,5,2,1,2
59691,99,3,1,2,1,2
59692,5,4,5,1,2,2
59693,2,6,1,1,2,2
59694,4,7,4,1,1,2
59695,99,4,3,2,1,2
59696,3,3,1,2,1,2
59697,4,10,5,1,1,2
59698,6,13,5,1,2,1
59699,4,10,5,1,1,2
59700,99,4,3,2,1,2
59701,6,7,5,1,2,9
59702,1,10,3,1,1,1
59703,6,13,5,1,1,1
59704,6,8,5,1,1,1
59705,1,8,5,1,1,2
59706,4,4,2,1,1,2
59707,5,4,5,2,2,1
59708,3,6,3,1,1,1
59709,99,4,4,1,1,2
59710,6,4,2,2,1,2
59711,99,4,2,2,1,2
59712,6,5,2,2,1,1
59713,3,5,4,3,1,2
59714,1,10,4,1,1,2
59715,2,5,1,2,2,2
59716,2,7,5,1,2,1
59717,1,4,2,2,1,2
59718,3,4,3,1,1,2
59719,99,5,3,2,1,2
59720,1,10,4,1,1,2
59721,1,13,5,1,1,2
59722,1,5,1,2,1,2
59723,3,10,4,1,1,2
59724,3,6,3,1,1,2
59725,1,7,3,1,2,1
59726,3,5,2,2,1,2
59727,99,4,3,1,1,2
59728,4,5,5,1,1,2
59729,1,12,3,1,1,1
59730,99,3,2,2,1,2
59731,99,5,4,2,1,2
59732,99,5,1,2,1,9
59733,1,8,5,1,1,2
59734,1,8,3,1,1,2
59735,2,7,2,1,1,2
59736,2,4,5,1,1,2
59737,99,6,3,2,1,2
59738,1,4,2,2,1,2
59739,5,4,5,1,1,2
59740,1,8,5,1,1,2
59741,1,5,3,2,1,2
59742,6,7,4,1,2,1
59743,2,7,5,1,2,1
59744,4,5,1,1,1,2
59745,6,9,5,1,1,2
59746,2,6,2,2,1,2
59747,4,7,5,1,1,1
59748,1,5,5,1,2,1
59749,3,7,5,1,2,1
59750,5,5,5,1,1,2
59751,2,13,5,1,1,1
59752,99,5,3,2,1,2
59753,6,4,1,2,1,2
59754,1,10,2,1,1,1
59755,2,6,5,1,1,2
59756,6,7,5,1,1,2
59757,2,5,1,2,1,2
59758,2,8,4,1,1,1
59759,3,4,4,1,1,2
59760,3,3,5,2,2,2
59761,99,4,2,2,1,2
59762,6,8,4,1,1,2
59763,4,5,3,1,1,1
59764,5,4,3,2,1,1
59765,99,5,3,2,1,2
59766,5,6,2,2,1,1
59767,99,3,1,2,1,2
59768,5,9,2,2,1,1
59769,2,6,3,2,1,2
59770,3,3,5,2,1,1
59771,5,5,4,1,1,2
59772,99,5,2,2,1,2
59773,99,6,5,2,1,2
59774,6,7,3,2,1,2
59775,2,6,1,2,1,2
59776,99,6,4,2,1,2
59777,3,5,4,3,1,2
59778,2,5,3,1,1,2
59779,3,6,2,2,1,2
59780,1,7,5,1,1,1
59781,3,4,5,1,1,2
59782,3,10,5,1,2,2
59783,99,4,3,2,1,2
59784,3,4,2,2,1,2
59785,3,4,2,2,1,2
59786,3,4,5,2,1,2
59787,99,5,1,2,1,2
59788,3,3,5,2,1,2
59789,3,4,2,2,1,2
59790,6,8,5,1,2,2
59791,1,5,4,1,1,1
59792,1,6,4,1,2,2
59793,6,6,1,2,1,2
59794,1,5,4,1,1,2
59795,99,4,1,1,1,2
59796,6,5,2,2,1,2
59797,3,5,3,2,1,2
59798,1,8,2,2,1,2
59799,6,6,1,2,1,2
59800,NA,NA,NA,NA,NA,NA
59801,1,10,5,1,1,2
59802,4,7,5,1,1,2
59803,6,9,5,1,2,2
59804,6,4,1,1,2,1
59805,99,5,2,2,1,1
59806,6,6,3,2,1,1
59807,99,5,1,2,1,2
59808,6,6,2,1,2,1
59809,6,7,5,2,1,2
59810,2,8,5,1,1,1
59811,1,6,3,1,1,1
59812,6,3,2,2,1,2
59813,6,13,5,1,1,1
59814,6,5,2,2,1,2
59815,1,6,2,1,1,2
59816,99,6,2,2,1,2
59817,1,5,3,1,2,2
59818,2,5,5,1,1,2
59819,2,6,2,1,1,2
59820,1,7,1,2,1,2
59821,3,6,1,1,1,2
59822,99,6,1,2,1,2
59823,1,5,4,1,1,2
59824,3,8,5,1,1,2
59825,5,5,3,1,1,2
59826,3,8,5,1,2,1
59827,6,5,5,1,1,2
59828,5,6,4,1,1,2
59829,4,7,2,2,2,2
59830,2,13,5,1,1,1
59831,3,6,5,1,1,1
59832,99,4,3,2,1,1
59833,1,5,3,1,1,2
59834,99,5,3,2,1,2
59835,4,8,5,1,1,2
59836,6,8,4,1,1,2
59837,1,8,77,1,1,1
59838,99,3,3,2,1,1
59839,99,5,3,2,1,2
59840,3,4,2,2,1,2
59841,6,1,2,2,1,1
59842,99,5,1,2,1,2
59843,99,6,3,1,2,2
59844,99,9,5,1,1,2
59845,2,5,2,2,2,1
59846,99,5,2,2,1,2
59847,99,5,1,2,1,1
59848,6,3,5,2,1,2
59849,2,6,4,1,1,2
59850,3,4,1,2,1,2
59851,4,7,4,1,1,1
59852,99,4,1,2,1,2
59853,99,4,2,2,1,2
59854,1,6,4,1,2,2
59855,99,5,3,2,1,2
59856,3,7,5,1,2,1
59857,1,5,4,1,2,1
59858,4,6,4,2,1,2
59859,3,5,3,1,1,2
59860,99,4,2,2,2,2
59861,4,4,1,2,1,2
59862,99,4,2,2,1,2
59863,2,4,3,2,1,1
59864,6,7,4,1,1,1
59865,3,6,5,1,1,2
59866,99,4,4,2,1,2
59867,99,6,5,1,1,2
59868,99,4,5,2,1,1
59869,1,6,5,1,1,2
59870,99,4,3,2,1,2
59871,6,7,3,2,1,1
59872,1,9,4,1,2,1
59873,99,5,4,2,1,2
59874,99,5,4,1,1,2
59875,2,10,3,1,2,1
59876,2,5,3,1,1,1
59877,6,5,2,2,1,2
59878,99,4,5,2,1,2
59879,99,3,2,3,1,2
59880,3,9,5,1,1,2
59881,4,7,5,1,1,2
59882,1,6,5,1,1,1
59883,4,6,5,1,1,2
59884,2,6,2,2,1,2
59885,3,4,1,2,1,1
59886,99,4,1,2,1,2
59887,3,4,3,1,1,2
59888,99,5,2,1,1,2
59889,1,6,1,2,1,2
59890,1,6,5,1,2,1
59891,99,6,4,2,1,2
59892,1,7,3,2,1,2
59893,1,5,4,1,1,2
59894,99,4,1,2,1,2
59895,6,4,3,2,1,2
59896,99,5,1,2,1,2
59897,2,4,3,1,1,2
59898,99,5,2,2,1,2
59899,5,6,4,1,1,2
59900,6,9,1,2,1,2
59901,99,5,3,2,1,2
59902,99,5,5,2,1,2
59903,6,9,4,1,2,1
59904,6,6,3,1,1,2
59905,1,8,5,1,1,2
59906,1,5,5,1,1,1
59907,1,5,4,1,1,1
59908,1,3,4,2,1,2
59909,1,8,5,1,1,2
59910,4,7,5,1,1,2
59911,6,8,4,1,1,1
59912,3,5,2,2,1,2
59913,6,4,3,2,1,2
59914,1,7,5,1,2,1
59915,1,9,4,1,2,1
59916,2,6,4,1,1,2
59917,3,6,3,1,1,2
59918,99,7,2,2,1,2
59919,6,7,1,2,2,1
59920,3,5,3,2,1,2
59921,3,8,5,1,1,2
59922,6,8,5,1,2,2
59923,3,8,3,1,1,1
59924,99,3,3,2,1,1
59925,6,9,5,1,3,1
59926,2,5,4,1,2,1
59927,99,4,3,2,1,2
59928,1,9,2,1,1,1
59929,2,7,5,1,1,2
59930,1,7,3,1,2,2
59931,6,6,5,2,1,2
59932,1,6,5,1,1,2
59933,2,8,4,1,1,2
59934,1,6,4,2,1,2
59935,6,2,1,2,1,2
59936,99,4,4,2,9,2
59937,1,7,5,1,2,1
59938,1,5,3,1,2,2
59939,6,7,5,1,1,2
59940,6,4,5,3,1,2
59941,4,4,4,2,1,2
59942,4,7,1,1,1,2
59943,2,6,5,1,2,2
59944,99,6,5,2,1,2
59945,1,7,1,1,1,2
59946,1,7,2,1,1,2
59947,99,5,2,2,2,1
59948,4,4,3,2,1,2
59949,6,2,5,2,1,2
59950,3,6,5,1,2,1
59951,4,7,5,1,1,2
59952,2,5,4,2,2,2
59953,5,5,4,1,1,2
59954,1,9,4,1,1,1
59955,99,4,1,2,2,2
59956,2,12,5,1,1,2
59957,3,4,5,1,1,1
59958,6,3,2,2,1,2
59959,1,5,4,1,1,2
59960,77,3,2,2,1,2
59961,6,5,3,2,1,2
59962,2,6,2,2,1,2
59963,4,5,3,1,1,2
59964,99,4,4,2,1,2
59965,99,5,2,2,1,2
59966,3,5,2,3,1,2
59967,2,6,5,1,1,1
59968,1,8,4,1,1,1
59969,99,4,4,1,1,2
59970,6,9,1,1,1,2
59971,2,6,2,2,2,2
59972,2,4,2,2,1,2
59973,5,8,5,1,1,2
59974,3,4,2,2,2,2
59975,3,7,5,1,1,2
59976,99,7,3,1,1,2
59977,1,6,2,2,1,2
59978,99,7,2,2,1,2
59979,5,7,2,3,1,1
59980,6,8,5,1,1,2
59981,99,5,5,1,1,2
59982,1,6,4,1,1,2
59983,NA,NA,NA,NA,NA,NA
59984,1,5,1,1,1,2
59985,3,7,5,1,1,2
59986,4,5,5,1,1,2
59987,3,5,2,2,1,1
59988,99,7,1,2,2,2
59989,1,4,5,1,1,2
59990,2,5,4,1,1,2
59991,2,8,4,1,1,1
59992,4,6,5,1,1,2
59993,1,4,5,1,1,2
59994,1,10,3,1,1,1
59995,99,4,4,2,9,1
59996,2,8,5,1,1,1
59997,99,6,1,2,1,2
59998,1,8,5,1,1,1
59999,5,6,5,1,1,2
60000,1,5,4,1,2,1
60001,99,7,5,1,1,2
60002,NA,NA,NA,NA,NA,NA
60003,99,4,1,2,1,1
60004,6,8,5,1,1,1
60005,3,8,5,1,2,1
60006,99,6,2,2,1,2
60007,4,4,1,2,1,2
60008,6,4,77,2,1,2
60009,6,7,2,2,1,2
60010,3,8,4,1,1,2
60011,4,6,5,1,1,1
60012,2,8,4,1,1,2
60013,1,6,3,1,1,2
60014,2,8,5,1,1,1
60015,2,4,5,1,1,2
60016,1,8,4,1,1,1
60017,6,8,2,1,1,2
60018,99,4,1,2,1,2
60019,1,10,3,1,1,1
60020,99,6,3,2,9,2
60021,99,6,3,2,1,2
60022,99,6,3,2,1,2
60023,6,6,4,1,1,2
60024,1,5,1,2,2,2
60025,2,6,5,2,1,2
60026,99,4,4,2,1,2
60027,4,10,3,1,1,1
60028,NA,NA,NA,NA,NA,NA
60029,6,13,5,1,1,1
60030,3,4,5,2,1,1
60031,3,5,2,2,1,1
60032,3,4,1,1,1,2
60033,3,4,5,2,1,1
60034,2,6,5,1,1,2
60035,99,8,1,1,1,2
60036,5,4,2,1,1,1
60037,2,4,5,2,1,2
60038,1,9,3,1,1,1
60039,1,8,4,1,1,1
60040,99,3,4,2,1,2
60041,3,6,3,1,1,2
60042,6,7,3,1,2,1
60043,2,9,4,1,1,2
60044,6,4,5,1,1,2
60045,99,7,2,2,1,2
60046,3,6,3,1,1,2
60047,4,6,4,3,1,1
60048,6,5,4,2,1,2
60049,99,6,3,2,1,2
60050,4,9,3,1,2,1
60051,99,4,1,2,1,2
60052,99,4,4,2,1,2
60053,1,9,1,1,1,2
60054,1,9,3,1,1,1
60055,1,6,2,1,1,2
60056,4,5,1,2,1,2
60057,1,7,4,1,1,2
60058,6,8,5,1,2,1
60059,1,5,4,1,1,2
60060,3,7,5,1,1,2
60061,1,7,5,1,1,2
60062,1,5,2,2,1,2
60063,4,3,5,2,1,2
60064,1,8,4,1,2,1
60065,99,5,1,2,1,2
60066,3,7,3,1,1,1
60067,3,6,3,2,1,2
60068,2,4,3,1,1,2
60069,99,13,2,1,1,2
60070,99,3,3,1,1,2
60071,99,4,1,2,1,2
60072,5,7,5,1,1,1
60073,6,6,1,2,1,1
60074,4,8,3,1,1,1
60075,99,4,1,2,9,2
60076,99,3,4,1,1,2
60077,99,6,3,2,1,2
60078,99,4,1,2,1,2
60079,99,4,3,1,1,2
60080,99,5,5,1,1,2
60081,3,5,3,1,2,2
60082,6,10,4,1,2,1
60083,99,4,2,2,1,2
60084,99,4,5,2,1,2
60085,3,4,1,2,1,2
60086,99,6,5,1,1,2
60087,1,7,5,1,1,2
60088,3,3,5,2,1,2
60089,2,5,2,1,1,2
60090,3,4,4,1,1,2
60091,3,8,3,2,1,2
60092,99,5,3,2,1,2
60093,2,5,3,2,1,2
60094,99,4,2,2,1,2
60095,3,9,5,1,1,2
60096,1,8,2,1,1,2
60097,99,5,2,2,1,2
60098,99,3,2,2,1,2
60099,3,5,4,3,1,2
60100,3,4,4,2,1,1
60101,99,4,4,1,1,2
60102,2,6,5,1,1,2
60103,99,5,2,2,9,2
60104,5,5,5,3,2,2
60105,5,4,3,1,1,2
60106,99,5,5,2,1,2
60107,2,5,4,2,2,1
60108,6,7,5,1,2,2
60109,99,5,3,2,1,2
60110,6,8,5,1,2,1
60111,2,3,5,1,1,1
60112,6,5,5,1,2,2
60113,99,5,1,2,1,1
60114,99,4,1,2,1,2
60115,2,5,1,2,1,2
60116,1,9,3,3,1,2
60117,1,7,5,1,1,2
60118,99,5,3,2,1,2
60119,2,4,2,1,1,2
60120,1,7,4,2,1,1
60121,77,3,2,2,1,2
60122,3,10,4,1,1,2
60123,99,4,2,2,1,1
60124,99,2,3,2,1,2
60125,2,8,5,1,2,1
60126,3,4,2,2,1,2
60127,99,7,1,2,1,2
60128,2,8,3,1,1,1
60129,99,5,5,1,1,2
60130,3,4,2,2,1,2
60131,6,7,4,1,1,1
60132,99,4,1,2,1,2
60133,4,6,4,1,1,2
60134,99,5,2,2,1,2
60135,3,6,5,1,1,2
60136,99,4,1,2,9,1
60137,1,4,2,2,1,1
60138,6,6,5,1,1,1
60139,1,9,4,1,3,2
60140,1,5,1,2,1,1
60141,3,5,3,1,1,1
60142,1,7,5,1,2,1
60143,1,13,1,1,1,2
60144,2,8,5,1,1,2
60145,3,9,5,1,1,1
60146,1,5,5,1,2,1
60147,3,5,2,2,1,2
60148,1,5,4,1,1,1
60149,99,4,2,1,1,2
60150,1,7,4,1,1,2
60151,1,7,5,1,2,1
60152,3,11,3,1,1,2
60153,99,4,1,2,1,2
60154,3,6,5,1,1,2
60155,2,7,5,1,1,2
60156,3,8,3,1,1,2
60157,4,5,1,2,1,2
60158,1,7,3,1,1,1
60159,2,7,5,1,2,2
60160,3,8,4,1,2,1
60161,2,7,3,1,1,2
60162,6,8,5,1,1,2
60163,2,7,4,1,1,1
60164,3,8,3,1,1,1
60165,4,8,1,2,1,2
60166,3,5,5,1,1,1
60167,99,3,2,2,1,2
60168,99,5,1,2,1,2
60169,3,4,1,2,1,2
60170,2,7,4,1,2,1
60171,2,8,5,1,1,2
60172,2,5,4,1,1,2
60173,1,6,5,1,1,2
60174,99,4,3,2,1,2
60175,4,7,5,1,1,2
60176,6,5,4,1,1,2
60177,1,7,5,1,1,2
60178,99,6,2,2,1,2
60179,3,5,4,1,1,2
60180,99,4,1,2,1,2
60181,4,6,5,1,1,2
60182,4,6,4,3,1,1
60183,4,7,5,1,1,2
60184,2,7,5,1,1,1
60185,5,4,3,1,1,2
60186,99,3,1,2,1,2
60187,5,5,5,1,1,2
60188,3,7,2,2,1,2
60189,99,4,1,2,9,2
60190,1,7,4,2,1,1
60191,6,8,3,1,1,2
60192,1,7,3,1,2,1
60193,6,5,1,2,1,2
60194,99,4,1,2,1,2
60195,1,7,3,1,1,1
60196,3,5,3,1,1,1
60197,99,6,5,1,1,2
60198,4,9,5,1,1,2
60199,99,5,1,2,1,2
60200,1,13,3,1,1,2
60201,4,7,4,1,1,2
60202,3,5,2,2,1,2
60203,99,6,1,2,1,2
60204,99,5,3,2,1,2
60205,5,6,5,1,1,2
60206,6,4,3,2,1,1
60207,4,7,1,3,1,2
60208,99,4,4,2,1,2
60209,1,8,4,1,2,2
60210,1,4,1,2,1,2
60211,5,4,3,1,2,2
60212,1,5,3,1,1,1
60213,6,4,3,2,1,2
60214,2,5,2,1,1,2
60215,6,4,5,1,1,1
60216,4,6,5,2,1,2
60217,1,5,2,1,1,1
60218,2,7,5,1,2,1
60219,6,7,5,1,1,2
60220,3,3,5,2,1,2
60221,1,5,2,2,1,1
60222,99,5,3,2,1,2
60223,2,5,3,1,1,1
60224,5,6,4,1,2,2
60225,99,4,1,2,1,2
60226,99,7,5,1,1,2
60227,99,3,2,2,9,2
60228,99,6,1,1,1,2
60229,2,6,4,1,1,2
60230,99,7,2,2,1,2
60231,2,4,3,2,1,1
60232,2,6,4,1,1,2
60233,6,3,1,2,1,1
60234,2,3,5,1,1,2
60235,1,10,4,1,1,2
60236,99,5,3,2,1,2
60237,2,6,3,1,1,2
60238,3,10,1,1,1,2
60239,99,4,2,2,1,2
60240,1,6,4,1,1,2
60241,99,8,1,2,1,2
60242,2,8,4,1,1,1
60243,2,7,3,1,1,2
60244,6,3,3,2,1,2
60245,1,9,4,1,1,1
60246,6,5,2,2,1,2
60247,6,8,2,2,1,1
60248,99,4,1,2,1,2
60249,4,5,5,2,1,2
60250,3,8,5,1,1,2
60251,99,4,3,2,1,2
60252,5,7,2,2,1,1
60253,99,3,1,2,1,1
60254,3,3,2,2,1,1
60255,3,7,4,1,1,2
60256,5,7,2,1,1,1
60257,6,7,3,1,1,2
60258,1,8,4,1,1,2
60259,3,6,5,1,2,1
60260,1,10,3,1,1,1
60261,2,13,4,1,2,1
60262,3,5,2,3,1,2
60263,2,8,3,1,1,1
60264,3,12,5,1,2,2
60265,3,7,5,1,2,1
60266,1,9,4,1,3,2
60267,4,5,5,1,1,2
60268,2,8,5,1,1,1
60269,2,4,2,1,1,2
60270,99,3,2,2,1,2
60271,1,8,3,1,1,2
60272,99,5,1,2,1,1
60273,4,6,5,1,1,2
60274,3,3,3,2,1,2
60275,1,8,2,1,2,2
60276,1,9,4,1,1,1
60277,99,4,2,2,1,2
60278,99,3,1,2,1,2
60279,5,6,5,1,1,2
60280,NA,NA,NA,NA,NA,NA
60281,5,9,4,1,1,2
60282,99,4,2,2,1,2
60283,6,6,5,1,2,2
60284,3,8,2,2,1,2
60285,3,6,2,2,1,1
60286,99,5,1,2,1,2
60287,99,4,1,2,1,2
60288,99,5,2,2,1,1
60289,99,6,3,2,1,2
60290,1,10,5,1,1,2
60291,5,5,3,1,2,1
60292,6,5,3,1,1,2
60293,3,10,5,1,1,1
60294,3,4,1,2,1,2
60295,1,10,5,1,1,2
60296,1,9,5,1,1,2
60297,4,5,4,1,1,1
60298,6,5,3,1,1,2
60299,4,6,5,1,1,2
60300,6,7,5,1,2,2
60301,6,7,5,1,2,1
60302,99,3,1,2,9,1
60303,99,5,2,2,1,2
60304,3,3,1,2,1,2
60305,5,5,4,1,1,2
60306,3,7,5,1,1,1
60307,1,9,4,1,9,2
60308,1,4,2,2,1,1
60309,6,6,1,2,1,2
60310,2,5,2,2,1,2
60311,1,3,1,2,1,1
60312,3,7,5,1,2,2
60313,1,7,5,1,2,1
60314,99,5,3,2,1,2
60315,99,4,1,2,1,2
60316,4,7,5,1,1,2
60317,3,5,2,3,1,2
60318,2,7,2,1,1,2
60319,1,9,4,1,1,1
60320,2,4,3,1,1,2
60321,6,6,5,1,1,1
60322,2,5,5,1,1,2
60323,2,5,5,1,1,2
60324,6,6,5,1,1,2
60325,99,6,3,2,9,2
60326,3,3,5,1,1,1
60327,99,5,2,2,1,2
60328,99,7,2,2,1,2
60329,3,5,3,1,1,1
60330,1,5,5,1,1,1
60331,2,9,5,1,1,1
60332,1,6,1,1,9,1
60333,3,5,3,2,1,2
60334,1,4,5,1,1,2
60335,1,9,4,1,2,1
60336,1,6,5,1,1,2
60337,6,6,5,1,3,1
60338,3,5,5,2,1,2
60339,2,10,4,1,1,1
60340,1,6,5,1,1,2
60341,6,8,3,1,1,2
60342,6,7,2,2,1,2
60343,2,5,1,2,1,2
60344,99,5,2,2,1,2
60345,99,5,3,2,1,2
60346,1,5,4,1,1,2
60347,1,9,5,1,1,2
60348,99,6,3,2,1,2
60349,99,8,2,2,1,2
60350,6,5,5,1,2,1
60351,2,6,5,1,1,2
60352,77,5,2,2,1,2
60353,99,6,1,2,1,2
60354,4,7,4,1,1,1
60355,3,5,3,1,1,2
60356,3,8,5,1,2,1
60357,6,6,5,1,1,2
60358,99,7,1,2,1,2
60359,99,4,1,2,1,1
60360,6,6,5,1,1,2
60361,3,9,5,1,1,1
60362,6,5,1,2,1,2
60363,1,4,1,2,1,2
60364,4,6,5,1,1,2
60365,4,5,3,1,2,1
60366,NA,NA,NA,NA,NA,NA
60367,3,7,5,1,1,2
60368,3,4,4,2,1,1
60369,1,5,3,1,1,2
60370,99,5,2,1,1,2
60371,2,6,99,1,1,2
60372,3,4,3,1,1,2
60373,1,7,3,2,1,1
60374,4,7,5,1,1,2
60375,6,5,5,2,1,2
60376,3,6,5,1,1,1
60377,6,6,5,1,1,2
60378,6,4,5,3,1,2
60379,3,4,2,2,1,2
60380,99,5,3,2,1,2
60381,4,10,4,3,2,1
60382,99,3,2,2,1,2
60383,6,6,3,2,1,2
60384,6,7,5,1,2,1
60385,99,3,5,2,1,2
60386,1,8,4,1,1,1
60387,2,3,5,1,1,2
60388,99,5,3,1,1,2
60389,3,6,2,1,1,2
60390,99,6,2,2,1,2
60391,1,9,4,1,1,2
60392,4,5,4,1,1,2
60393,3,9,3,1,1,2
60394,2,3,2,2,1,2
60395,99,5,3,2,1,2
60396,99,4,4,2,9,1
60397,99,4,3,2,1,2
60398,1,6,2,1,1,1
60399,6,8,2,2,1,2
60400,6,10,5,1,1,2
60401,99,3,1,2,1,2
60402,99,6,2,2,1,2
60403,99,3,2,2,1,2
60404,99,4,2,2,2,2
60405,6,10,2,2,1,2
60406,3,8,5,1,1,2
60407,6,7,5,1,2,2
60408,99,3,5,1,1,1
60409,99,6,3,2,1,2
60410,6,7,5,1,1,1
60411,1,1,3,2,1,2
60412,6,4,4,1,1,2
60413,99,5,2,2,1,2
60414,6,5,3,1,2,2
60415,99,3,4,2,1,2
60416,99,5,2,2,1,2
60417,5,5,4,2,1,2
60418,4,3,1,2,1,2
60419,4,4,4,2,1,2
60420,1,6,1,2,1,2
60421,2,5,5,1,1,2
60422,4,6,5,1,2,2
60423,99,3,3,2,1,2
60424,4,5,3,2,1,2
60425,6,7,5,1,2,2
60426,2,10,5,1,1,1
60427,3,5,2,2,1,2
60428,1,4,1,1,1,2
60429,5,7,1,1,1,2
60430,2,6,4,1,1,2
60431,6,5,4,1,1,2
60432,4,7,5,1,1,2
60433,99,4,5,2,1,2
60434,2,6,4,1,1,2
60435,99,5,4,2,1,2
60436,99,4,2,2,1,2
60437,6,7,2,1,2,2
60438,3,3,5,2,1,1
60439,6,7,2,2,1,2
60440,1,8,5,1,1,2
60441,3,7,2,1,1,2
60442,5,5,3,1,1,2
60443,99,5,1,2,1,2
60444,3,5,2,2,1,2
60445,6,10,2,2,1,2
60446,4,7,4,2,1,1
60447,4,8,5,1,1,2
60448,2,6,3,1,1,2
60449,3,8,5,1,1,2
60450,99,5,1,2,1,2
60451,99,4,4,1,1,1
60452,99,5,3,2,1,2
60453,6,4,1,2,1,2
60454,1,6,3,1,1,2
60455,2,5,4,1,1,2
60456,3,7,5,1,1,2
60457,1,5,3,1,1,2
60458,99,3,3,2,1,2
60459,5,7,5,1,1,2
60460,5,5,5,1,1,2
60461,4,7,5,1,1,2
60462,99,6,2,2,2,1
60463,6,7,3,1,1,2
60464,99,6,1,2,1,2
60465,2,8,4,1,1,2
60466,3,6,5,1,1,1
60467,1,7,4,1,2,1
60468,6,6,1,2,1,2
60469,3,5,2,3,1,2
60470,99,3,1,2,1,2
60471,5,8,5,1,1,2
60472,1,2,2,2,1,2
60473,99,7,1,2,1,2
60474,3,9,3,1,1,2
60475,5,6,5,1,1,2
60476,2,5,2,2,1,2
60477,3,5,5,1,1,2
60478,5,8,5,1,1,2
60479,5,6,5,1,2,1
60480,99,6,3,2,1,1
60481,6,5,3,2,1,2
60482,1,7,5,1,1,2
60483,99,3,1,2,1,2
60484,3,4,1,1,1,2
60485,1,7,1,1,9,1
60486,2,10,3,1,2,1
60487,99,4,1,2,1,2
60488,2,5,2,1,1,2
60489,3,9,5,1,2,1
60490,1,5,3,1,1,2
60491,99,6,3,1,1,2
60492,99,4,4,2,1,2
60493,3,3,1,2,1,1
60494,6,7,5,2,1,2
60495,3,2,2,2,1,2
60496,6,5,3,1,1,1
60497,1,9,3,1,1,2
60498,1,6,3,1,1,1
60499,3,5,2,1,1,1
60500,4,6,3,1,1,2
60501,6,6,5,1,1,1
60502,2,5,1,2,1,2
60503,5,10,1,2,1,1
60504,6,4,77,2,1,2
60505,99,4,3,2,9,2
60506,6,6,5,1,1,1
60507,6,5,5,1,1,2
60508,99,6,1,2,1,2
60509,6,5,2,2,1,2
60510,4,6,5,1,1,2
60511,4,5,3,2,1,1
60512,1,13,4,1,1,2
60513,2,5,5,1,1,2
60514,6,10,3,1,1,1
60515,2,5,3,1,1,2
60516,2,6,3,1,1,2
60517,1,9,4,1,1,2
60518,2,5,2,3,2,2
60519,2,6,5,1,1,1
60520,6,3,3,2,1,2
60521,99,5,5,2,1,2
60522,3,4,4,1,2,2
60523,1,5,3,1,1,1
60524,1,6,4,1,1,1
60525,99,3,2,2,1,2
60526,4,4,3,2,1,2
60527,3,9,3,1,1,1
60528,3,7,5,1,1,1
60529,3,6,3,1,1,2
60530,99,6,2,2,1,2
60531,3,10,3,1,1,2
60532,4,7,4,1,1,1
60533,6,9,5,1,1,2
60534,6,8,2,2,1,2
60535,6,6,5,1,1,2
60536,99,5,1,2,1,2
60537,6,3,3,2,1,2
60538,4,3,1,2,1,2
60539,6,13,4,3,1,2
60540,1,6,1,1,2,2
60541,99,4,2,2,9,2
60542,3,5,3,1,1,2
60543,1,13,1,1,2,1
60544,1,6,2,1,1,1
60545,1,10,5,1,1,1
60546,3,6,4,1,1,2
